betaT,delta1,piT,betaS,delta2,piS,ttau,log10TN,w,k1,k2,gamma,T10,T20,I10,c
3.2416578137893746e-06,1.1699662589112014,15.866945029779654,1.3042176467718618e-07,1.2527280309729436,1.0720238081937739,22.478213240161196,8.056833697964734,0.00439494332195439,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.9042917341773915e-06,1.0854619824632021,33.50197470838434,1.365764771266161e-07,1.4169871907826495,1.1658313747343045,24.752067444457136,8.180069397325667,0.03662217272037444,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.7155441066375247e-06,1.2585947525484924,14.568974519884723,1.6285909516426099e-07,2.1631860106181393,1.0098856678886023,25.010178350697675,8.010898096822238,0.030606140481333217,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.935980026074697e-06,1.1303644475936208,4.781650147069928,1.392490948233174e-07,3.1359053055528032,1.1063649689500856,21.40268295166288,8.081823846898693,0.016130700239986518,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.1640960038989126e-06,1.1673825517144014,21.94571723882865,1.4420114853552336e-07,1.9931765357502143,0.9737536519709192,22.386273605084888,8.206500097123367,0.0594713530709567,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.461235204918884e-06,1.1051376225936718,12.332065571328524,1.200029202046043e-07,2.217109020769157,1.3128543667119674,21.405308334692652,8.238622403825829,0.018578136201763986,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.6939155903541193e-06,1.167234376711743,21.474430272542797,1.3512803335603784e-07,2.937660817800774,1.309655510704964,19.133839094265927,8.134241157055424,0.017397467893976764,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3332619002924846e-06,1.1519905436853535,31.264005248843027,1.1040235013834994e-07,2.98788499759022,1.0972264760018313,16.464911063176203,8.072293904713488,0.010372818795431636,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.9154290657481223e-06,1.289184295471974,25.587329596201705,9.184581483469243e-08,2.0188639687332555,0.9014868246149146,26.488208745571246,8.019588650133969,0.017796337623339105,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.371324981446806e-06,1.1886332920513845,35.76258196539593,1.21410192721472e-07,3.8316438098702434,1.068441657897342,22.752245272402607,8.212801992510284,0.020422261297299193,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.042655095755623e-06,1.2491721771912803,29.84295450723134,9.511290787940942e-08,1.4362593383155482,1.134801034046439,27.628240796107036,8.137761675832941,0.014374375517816949,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.431459112806192e-07,1.0054869941949809,6.380326076337102,1.2402109829947764e-07,1.4296295531381937,1.0217945915307332,22.89393945851956,8.191450033224728,0.00995088660904187,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0599762267680575e-06,1.1234533163162386,17.62613401573114,9.554195348896865e-08,1.1390079152683172,0.8172424857200328,21.47063472718399,8.083009089421953,0.033612998128152716,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8505598077825438e-06,1.016934318275923,10.807916905194384,1.0222316527724014e-07,2.2878564841439766,0.9623151388377182,17.776900002485693,8.019911860332263,0.003303453816501272,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.636979165895906e-06,1.279870352719777,10.457608080798142,7.67780975974494e-08,3.139832902718731,1.263529635417774,28.188075325313097,8.18795740760821,0.010141328534777852,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.694266555301563e-06,1.18282173712936,17.897996403156217,7.764381913477952e-08,2.3678436597970065,1.0293628061753064,22.4536163883496,8.133699713164846,0.021552319998503534,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.373566274949181e-07,1.1956175971756067,13.779470570292952,1.212166138202724e-07,1.4865233106164075,1.161561462869377,22.92898561862415,8.185802525564588,0.0238868909930923,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.124625482389048e-06,1.1493597920238932,9.043274899121334,9.722488565669753e-08,1.5113158114526462,0.8874793243050754,19.009923771518572,8.256951500873374,0.021333255271716353,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.631112326540471e-06,1.044167390918234,18.215283603986094,9.587420188800175e-08,3.3407974613310847,1.1301413483014002,21.99437791676779,8.205463848300878,0.0492474035187252,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
7.667884406009434e-07,1.2719676632857222,6.703442441847249,9.744830566559455e-08,2.267550615224269,1.2327313401876792,22.87578202911573,7.970299454024053,0.0024629732806076355,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.1257883551929e-06,1.1644173541292306,6.934119048493578,8.824116609774578e-08,3.0024220049424355,0.8633094264833632,18.72587035929696,8.239809632770383,0.03336795874551731,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.2755562595093915e-06,1.1992566073153308,7.737125684109717,1.312004187292196e-07,1.7738902712830786,1.0278313303495117,20.524874741342206,8.22816501949847,0.06137029242465891,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.2382890224831455e-06,1.2709464290663304,47.02830822165689,1.3122453403178779e-07,2.6068320765678004,1.0544052582132093,22.414340372056024,8.141887030593297,0.012739273585912946,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.968313075568217e-06,1.1944114578882792,22.73097340644903,9.745507357423677e-08,3.247034531936915,1.0070885815080997,26.395887608600496,8.297284697593604,0.011550242339617363,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.967922186389708e-06,1.2202411726529347,4.754823757345259,1.1712036138927451e-07,3.4156937269139407,1.020269495048572,17.905786408589414,8.02274389700906,0.022322612392334844,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.717510957200111e-07,1.0469738491181229,2.1115873894078394,1.4511268839373092e-07,2.445122792855814,1.3381430055094166,18.379326502888357,8.284127194957003,0.007713598703047493,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.79799147130865e-06,1.1513346855779114,18.121129889270897,1.4230082353165383e-07,3.5238504130412514,1.069582624047301,18.47867577618956,7.987170335715869,0.019948604011383205,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.732233780787447e-06,1.2615201792851394,6.870349336694115,1.0902441079299586e-07,2.0651709169076047,0.9605208894572718,23.61714905014303,8.214086288707541,0.013890916954448416,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.316064363194483e-06,1.2907674529320692,19.60815334129192,1.614612585822407e-07,1.1823125913748695,0.9981387089850209,23.204148490831617,8.179446574804416,0.05082463921153192,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8953994509256838e-06,1.1587451375694076,37.075429465774555,8.435050691019952e-08,4.513765699478961,1.1137038370360433,16.552967602493762,8.135278532599989,0.008830989030134592,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.799839015541525e-06,1.2653811189211281,13.022479971956232,9.7799422160704e-08,1.911188651225736,1.0763100031008155,17.833122895434236,8.266695544659544,0.036900399885754206,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.573503021706177e-06,1.2323557501624736,9.806213793537587,8.763722947916159e-08,2.387325141472437,1.136852517896122,23.527565561831665,8.262647421629422,0.0019032350907471605,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.017167187970605e-06,1.2331009277936604,40.483403244971356,1.0270212009710493e-07,4.5695132513609495,1.253165388974542,27.263388848593962,8.074769439350646,0.042523737547936126,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.280056725229149e-06,1.28701350035677,16.186930208861313,1.3679994650251386e-07,2.0194969730360683,1.1347853143117992,22.20895890098246,8.041410555311005,0.013903126911031762,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.335583677573828e-06,1.2504766246031993,22.658448778896556,8.306213757770109e-08,3.146143093680805,1.2654585111606815,20.033567432124745,8.196948103540104,0.014212315076515363,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.0107069585509906e-06,1.2009650925401991,20.564803064503444,9.491702967309735e-08,2.6956827679398074,1.0720286353578086,26.57632433920461,8.240637470447044,0.0358160417852781,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.883227192572009e-06,1.1620760794091187,10.983565703142094,1.8045218787413567e-07,2.417768583477684,1.1955401826931453,25.99234208710133,8.246267456426487,0.011133533495320824,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.4934852117607415e-06,1.2313592788936008,41.50664285947208,1.367348950727254e-07,2.430598975789187,1.0214996842787765,17.01044726816614,8.008947993188452,0.04396101054693687,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2483024519850748e-06,1.211395519478879,34.43574413330763,1.1464642080572817e-07,5.203777823297791,0.96232399937133,22.01135982500282,8.195034927666356,0.00833553718819506,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0570917046708463e-06,1.2017113676186193,37.59972081969582,8.415058537071501e-08,1.8603203110776785,0.9554714730491092,18.216041277762614,8.074090078018658,0.011783422488747277,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.261600683042902e-06,1.190181917511428,21.53863807482199,7.760368306642872e-08,3.246411177521445,1.1742024053318887,24.214269172247793,8.23292139823872,0.019482694718511332,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.999418791368696e-06,1.1982655862006668,36.48897289162227,1.1989864264110206e-07,2.9150471658349106,1.101839552994461,18.655626040389585,8.161598125543845,0.015188705114556673,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.483226562627823e-06,1.1768232449488902,18.582300601684693,1.3142526930602654e-07,1.3818387317998497,0.9372544582366145,17.466477241665853,8.075005862149611,0.007862745325745844,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.7193205559298797e-06,1.2595994542022302,42.98556385858656,1.365500255133659e-07,2.5004535686210345,1.043267259683472,22.678609838240934,8.112532433303741,0.024769827235750615,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.4745131699323675e-06,1.2649306194539576,25.972481902169218,8.949488742295886e-08,1.3253124873761062,0.9423507926653449,19.659231676796157,8.242507397043868,0.0628260616315671,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.564341045917431e-06,1.0478321298409543,42.4652135150487,8.416377761372915e-08,3.1365872294745403,0.852825016891401,24.36331930126887,8.116032829944828,0.02049557685072009,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.178502088920338e-06,1.1057708580907555,9.795459026827636,9.001318432392265e-08,1.7823609767040387,1.372797148306945,22.602653709529946,8.244418228910085,0.015571496807527311,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0334322751314945e-06,1.208835026296729,16.6778168844906,8.431224977252332e-08,1.6656997980868207,0.9916441070784613,20.02986572752898,8.172701938785039,0.027495958536984638,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.936139741894751e-06,1.116993233844775,38.73291754416777,9.290036327276369e-08,3.147972229987521,1.0734284414926878,19.812438134226127,8.169370215181448,0.001839977951567359,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.1231569229864428e-06,1.2641517188714146,7.291850694376035,9.682542044561662e-08,2.9118782956481493,0.8898687232026276,19.814815083773038,8.095947751755169,0.002588467676967707,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2824097448269536e-06,0.8879025668821987,17.198931699408135,1.0144189427398608e-07,1.1001541124342717,1.1415887266461215,19.5291184613953,7.953561223607199,0.0015365785120710813,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.071707098216556e-06,1.1906432593451097,34.03535665679726,1.4404542106245042e-07,3.0076624149887667,0.9988630392975301,19.947753975014944,8.204878849730061,0.040243860923432836,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.0557519337382433e-06,1.2480140367628667,10.615926536721071,1.1915045799813236e-07,3.8571277589125748,0.8356129982795096,18.914998092220696,8.233012718644673,0.012367468140052578,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.4115540598667015e-06,1.2838363809288111,53.36075789479496,1.457108881578626e-07,1.2540961706128566,1.1551734404071157,23.468765097745695,8.099639703791656,0.017265335002031278,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.405947279740058e-06,1.1140472056644708,20.36354206308143,9.046592617394962e-08,2.598566825686702,0.9951472347612991,20.223033916903198,8.221917604972862,0.001412341589333369,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.8605144751396454e-06,1.2755553092955878,12.973711458277823,7.100030481697157e-08,2.2440096567956513,1.216531336693159,21.516169461983445,8.2792457249812,0.0667137930882058,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.6359316857197593e-06,1.2493136852310656,10.396135460412562,9.870224477181292e-08,1.9005675820880674,1.0204847737421319,21.49750214696572,8.236338118175425,0.03413399060836333,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.9406499481737344e-06,1.1187788774668495,10.343780909852464,7.316779684809554e-08,1.4783173358666795,1.077413210652915,24.22832428774333,8.276573637426695,0.0018135709927251207,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1569424425024872e-06,1.2524150817686435,6.6384872397833625,1.7451516660673205e-07,3.607737795226594,0.8294694001785627,19.201152801739077,8.214897079144677,0.042097483649509326,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1756162176025302e-06,1.1120853174464127,20.386007181378723,1.3711713199769639e-07,1.280420025249052,0.9543561567916009,25.85099649845229,8.245767803559584,0.01685031518302164,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3288441962759067e-06,1.2750612978017526,17.424443170811568,1.5500991114738318e-07,1.86791884844176,0.9940635920215664,19.028231884288214,8.052570000186813,0.02896407952691119,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.500666894927984e-06,1.1543408664231587,25.537667685632155,1.2130435103890291e-07,1.1912914143237485,0.974922836681718,23.640522837794663,8.212444525561564,0.0007795263828227552,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.616626540489524e-06,1.2541675490930466,43.93251394247808,9.786113174846007e-08,2.0824640685849953,0.8765715704933625,21.115045740479466,8.284653611260994,0.031616800256241674,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
7.174345278230252e-06,1.1831802197020482,43.54850216942406,1.1871331120058857e-07,1.2182993014551868,1.0689575954247057,23.592579594823025,8.150750176428307,0.020795120180777327,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.2880656623919555e-06,1.183839151109907,14.053582799901744,8.906524250053592e-08,3.7761418033028504,1.193921607743026,19.82697391046715,8.270376474100946,0.04539279165336339,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.736715849601304e-06,1.0675058839605303,3.236838607106211,9.43728398062048e-08,1.6588226467209486,1.395186026380955,22.56761328356102,8.215456233996118,0.013455065083490947,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3664696993407263e-06,1.150833278074618,14.363687617854927,1.1853443268748666e-07,3.4127686485957938,1.082736018861836,21.64285446005214,8.103129577787168,0.0018934347193029287,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.738321131408438e-06,1.1054939134957078,13.098161311967711,1.0919581685322837e-07,1.2936562055277383,1.0157890454893217,24.396221389495388,8.287887757280382,0.010744745622476405,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0287942959199662e-06,1.159715357801238,25.396322671593822,1.2378038265358166e-07,2.229096919433547,1.1668317336909066,20.716269698149862,8.230230334937161,0.009371170189415537,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.844002334215513e-07,1.1459249758916294,6.097491492463279,8.208382194795583e-08,3.8769510556371403,0.999624512550418,23.23659790262085,8.173343575856027,0.0027628947227190397,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.270821007711517e-07,1.1018239360941338,28.126263185392087,9.218194371333494e-08,4.391521792998942,1.048634026080023,18.56157019675794,8.254070817464418,0.021737903235408047,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.1005011082746164e-06,1.2364275868344399,40.21758463172567,1.0391173126711004e-07,1.3200134292876888,0.8670267823003937,25.99842367496664,8.227441498932965,0.011378051938692665,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5045930607295647e-06,1.2478148474063293,24.260374272874117,1.0018906966980626e-07,2.1218854721464053,1.0868718219079,20.646669237983307,8.11841714556204,0.0011890017321939813,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.949348814231243e-06,1.1850880243897048,52.3698170646401,1.302864475818096e-07,3.8692021221183444,1.2890681673817765,21.72778000286738,8.277971842123359,0.015916435630657613,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.4299750318755635e-06,1.1982939315421572,33.62733534472836,1.43335759595389e-07,2.3931598555590545,1.1132367609104081,21.681716399120024,8.111717316270793,0.010113318024826599,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.051733238658905e-06,0.9696342119461605,36.33012524838032,7.428794015944297e-08,1.2633891395253318,1.0485610738488782,22.291176853085453,8.01270852830915,0.002487775937886854,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.129295502726784e-06,1.0518322824691775,37.01109971834395,9.313734751563121e-08,1.9423236695422734,1.0821750238067394,22.16015906771093,8.221871578385889,0.05064688417064441,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.918248409087155e-06,1.2086250906372396,78.57656769919427,9.374975554718281e-08,2.1209379103718615,1.3433860239495803,21.92620536127954,8.071872707092679,0.03438231223051363,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.0340985303174473e-06,1.210561037993046,6.095007447931404,1.177399218858614e-07,2.0111497340570845,0.9381833815433506,22.567482823466975,8.127380894583224,0.0026782650969291335,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.203864253796418e-06,1.1989870982062951,5.591048654221903,1.0442268680308506e-07,2.6480866003019767,0.9589676069821966,22.279418052276327,8.086881804724468,0.019289005551802567,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.61911063143643e-06,1.2216255283866362,29.93441825678221,1.5203820060802025e-07,1.82313239595415,0.9642258497082485,18.850779180521034,8.279648913776679,0.02449935196949058,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.2379896936451644e-07,1.2617282456645136,13.866588889839303,1.0009206138637936e-07,2.5558076156445435,0.9314128862980633,26.676493595749807,8.13248397381794,0.04931072758894573,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.4559865336329694e-06,1.2325751979027564,49.99444717733649,7.606357776238763e-08,4.985922415330391,1.0787651097701274,16.53898241846761,8.26649276484428,0.0012075464434937765,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.6473394310634883e-06,1.0015022942187382,54.77714581460893,8.160751353687964e-08,2.1955198844405728,1.1245498261716351,28.090966974575853,8.054738503070386,0.05191975548845973,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.53160859622387e-06,1.2748885557882363,31.92892141900282,1.5299497592291687e-07,2.781258963223531,1.0682184634473506,18.32442511886677,8.154201937476364,0.04270434471628074,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.530482252687941e-06,0.9733171585521363,33.1303870318285,1.4600366969664935e-07,1.8313173903862259,0.8672979733479285,21.73522208644483,8.183580050407643,0.005484734960045318,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.789280300128657e-07,1.2592291360207357,7.430186648246061,8.414289409169031e-08,3.820024495756889,0.8360604755209858,19.33133263956921,8.130644556138407,0.01109807979625642,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.2334074518725347e-06,1.154772887939111,4.089138176693254,9.568006764887355e-08,3.932695318255363,1.302086794718498,18.9398517809723,8.098385704134024,0.006218098626592086,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.814434294003225e-06,1.2865050999692669,72.06950723083837,1.44456510507756e-07,2.172063428809078,1.1079638405018137,22.634627031179686,8.260713713564023,0.010665726726881077,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.060956632115258e-06,1.2370996442653273,60.61714333267921,1.1491276445881147e-07,1.619668321671526,1.033993873265302,22.746329901367545,8.181876392698843,0.01760908965813145,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.4934218510231463e-06,1.2739821341637594,46.53885976266183,1.5862149399026012e-07,4.120755902800978,1.197423797245824,22.55843426476178,8.002381021499664,0.007661194138667786,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.676152600433044e-06,1.2955842159204882,32.93908096043368,7.484081287522025e-08,3.516222723836893,0.9307699785968853,18.90387631984019,8.229804198283102,0.02696505282019895,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2193000686353509e-06,1.106626700948814,24.392170753779403,1.4853497566919787e-07,1.4403571825810708,1.2375702301435707,22.51443187173064,8.100555695854842,0.011889421072705297,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.0738038428778502e-06,1.2847608360104525,61.0686949881361,1.1460100208061585e-07,2.54570158655127,1.084669841508521,24.203316274929577,8.175242270320418,0.029709994474672246,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.480765230586817e-07,1.1948420684344698,30.449878901155664,1.1565765539639199e-07,1.8819666422744155,0.9720732155214646,16.756504266547996,8.060165328733143,0.012378735807191473,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.0776682767961094e-07,1.227724267998466,22.622359340109607,9.855908433002875e-08,3.5230605341660626,0.865325597645606,24.765739103209647,8.259359340716166,0.04672131371352222,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.406963117423322e-06,1.2284966614896393,36.31816263562356,1.1408125979609804e-07,2.1219062392642596,1.2014175528509798,25.741263366111465,7.847984956160756,0.027012935680789964,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.7574954248688592e-06,0.9694591071245904,57.04866544520219,9.927830125851437e-08,4.967641725503549,1.0702406286484953,23.792874266256774,8.164570827127704,0.014595230974803025,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3069880744663764e-06,1.1782576550911872,34.439434968505374,1.0384967298154074e-07,4.488135526786957,1.2545139196339807,16.86177554291362,8.057458539348083,0.0003578077072105871,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1228050915879353e-06,1.116508044056753,12.445466900972225,7.290690117396984e-08,2.6653848311333364,0.97245463578888,20.207067346777666,8.11305447534963,0.010375662054828228,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.558120827339808e-07,1.1459457783123526,20.594155350334333,1.0644526054465007e-07,3.553859655608086,1.2138756030867746,25.75715771601992,8.198425804786124,0.037635796382750795,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
2.651107594012915e-06,1.291573251404846,2.2987976651922324,1.0238885152232732e-07,1.5392663522928727,1.33883644455,20.817316494484782,8.165646212836776,0.040845170410604044,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.399637719617143e-06,1.2914664682210155,10.73279923718629,9.480887032976585e-08,1.3289431436458763,1.159174363346429,17.85448324191353,8.291447959080907,0.006087754899015376,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.148345747767155e-06,1.2985833144843553,6.6760526474505335,8.13288220158164e-08,2.741334500037089,1.0811950608971679,18.485841896721297,8.055697587749455,0.04492588653499067,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
5.169147681116051e-06,1.1913571087398978,24.907658589481933,1.2747563730337803e-07,2.786275953364168,1.057535107941354,24.62470241411733,8.12322369461668,0.02454723976713309,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.391631611796675e-06,0.9560363182377762,14.801534932708636,1.586408756075172e-07,1.157582192172924,1.1915932749453346,25.121469625573575,8.049576388457112,0.0300260485789302,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.136023206730603e-06,1.2246973207063563,4.421341053347364,1.288419580869523e-07,3.892305498388141,1.1082888138167106,23.43572529597996,8.212321768695455,0.02239615326492833,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
4.256303433222279e-07,1.1518557565643368,22.98530284383027,7.583034038348204e-08,3.1759248446810338,0.9604839660399309,23.92290219030136,8.12094172593592,0.04766098134592563,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5413361220256254e-06,1.1747708020962366,27.486335021631476,1.229624285309738e-07,2.157175807544523,1.1687122339877438,17.542495774295936,8.093328831047474,0.023278212993845315,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.112800714855171e-06,1.1010197745398242,25.645156366105738,1.0098392720816875e-07,2.802425421570856,0.9646741925550069,19.29207765901764,8.187059137633984,0.03442987322602895,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.642942473832171e-06,1.2758677477788998,10.692029031226387,1.149584165177078e-07,4.900237877049641,1.1701466123677324,24.384928878075844,8.227274488684749,0.02130243163331567,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
6.801447038382215e-06,1.189283204579187,59.41308358214922,1.2049521613692598e-07,1.21640235727432,1.0620058648320245,22.06365864430533,8.196340163668523,0.014575244436114531,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.1572679866513807e-06,0.7992542682266711,21.29975168782078,4.202125883021553e-08,3.853356618692678,15.091792191878017,17.82506982647004,8.669656296035042,0.20077007068399097,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
3.3750134361072284e-06,0.807135672516822,79.5021841212039,5.344451311347895e-08,2.6627307677351686,13.720395704582364,16.442151496620376,8.911518933323128,0.19922503636262084,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.39580242127967e-06,0.7199724728154304,6.203100002293682,3.381770576961306e-08,8.20712104962401,16.10627209982667,16.603800808963932,8.789427965381641,0.2051107036112885,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.5218191796463535e-05,0.788969793087646,5.713243997006717,1.0626144280373797e-08,2.0458300624062105,18.970022415324436,17.468146453894644,8.946584781886154,0.1412844854062825,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
7.628619152165485e-06,0.8406518218924082,30.333134182749088,3.389283236479584e-08,4.797991789788734,16.072542225528046,17.02439752158368,8.614515414545528,0.19515916554791654,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.2431709004907918e-05,0.856649718323593,27.976532295747294,5.683040239326641e-08,3.3094305153125436,18.157258963757364,18.078490517591828,8.56646526575191,0.13257447676009962,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
1.3861914017969044e-05,0.7174670278547233,72.52095015607378,3.5185067728625456e-08,4.017877997858619,5.798977380704484,17.506859910390055,8.575937061055512,0.13927082046661332,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
8.882596901493147e-07,0.8502768901059155,3.2444157877719175,3.413950085208727e-08,2.3041754720462975,28.14803726385821,17.51568506690936,8.653442936420156,0.1061903857603783,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.381885488027294e-06,0.7246882257772891,10.839752841768803,3.747052572000255e-08,2.6216847396983867,4.123590659439051,17.232440459554642,8.9403258482693,0.03314691484238086,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
9.029756344405156e-07,0.7323748603635104,38.46712039605548,3.303417329187229e-08,1.6641968575414239,9.87824279096608,16.099851390286506,8.92713756602431,0.058031384829667576,4.0,4.0,0.001,4000000.0,480000000.0,1.0,10.0
